AGID,lab_id,catalog_number,set_id,peptide_target,protein_expression,gene_name,validation_status,antibody_origin,type,control1,fold_change
AGID00364,7.675546002537848,ab76942,Set181,PTPN12,-0.9093498431696336,PTPN12,Valid,Rabbit,Protein,-0.279771865,2.134646338
AGID00218,7.1631723908466425,4976,Set181,Puma,-0.61850367468715,BBC3,Caution,Rabbit,Protein,-0.717551669,0.64281088
AGID00200,7.1252830915107115,SAB2900066,Old,PYGB,0.04522828193479398,PYGB,Valid,Rabbit,Protein,0.08125660245430107,0.5103230550456987
AGID00535,7.3098814858247865,ab61013,Old,PYGL,0.04522828193479398,PYGL,Under Evaluation,Rabbit,Protein,0.08125660245430107,0.5103230550456987
AGID00202,7.1276936993473985,H00005837-M10,Old,PYGM,0.04522828193479398,PYGM,Caution,Mouse,Protein,0.08125660245430107,0.5103230550456987
AGID00145,6.988413181999592,3539,Old,RAB11,0.3648722539999064,RAB11A/RAB11B,Caution,Rabbit,Protein,-0.051212,-8.598180114
AGID00169,7.048386408721883,4314,Old,RAB25,-0.34021121790806735,RAB25,Valid,Rabbit,Protein,-0.79728,0.361704796
AGID00342,7.590852123688581,24555,Set181,Rad23A,1.0986122886681096,RAD23A,Caution,Rabbit,Protein,2.0,2.0
AGID00261,6.895682697747868,05-525,Old,RAD50,0.6197051404703924,RAD50,Valid,Mouse,Protein,0.77845,1.102678399
AGID00360,6.363028103540465,71,Old,RAD51,0.291355317818077,RAD51,Caution,Mouse,Protein,0.11144,3.035175879
AGID00158,7.029087564149662,2280,Old,RAPTOR,1.0986122886681096,RPTOR,Valid,Rabbit,Protein,2.0,2.0
AGID00059,6.315358001522335,9309,Old,RB,-0.2257720026679018,RB1,Caution,Mouse,Protein,-0.17191,1.175615147
AGID00164,7.037905963447182,21390002,Old,RBM15,0.0022462752337011516,RBM15,Valid,Rabbit,Protein,0.22786,0.009869218
AGID00097,6.742880635791903,MAB3426,Set181,Rheb,1.0986122886681096,RHEB,Caution,Mouse,Protein,2.0,2.0
AGID00159,7.029972911706386,2114,Old,RICTOR,-0.39843487818696394,RICTOR,Caution,Rabbit,Protein,0.15367,-2.138543632
AGID00282,7.393263094763838,4926,Set181,RIP,-1.5488587034135166,RIPK1,Caution,Rabbit,Protein,-0.708796402,1.111051986
AGID00283,7.3938782901077555,13526,Set181,RIP3,-0.5277833500333495,RIPK3,Caution,Rabbit,Protein,0.085539452,-4.794148693
AGID00416,7.221835825288449,2208,Set181,RPA32,0.697803727995006,RPA2,Valid,Rat,Protein,0.693797954,1.454796467
AGID00341,7.590346945602565,3388,Set181,RRM1,0.22540083852341203,RRM1,Caution,Rabbit,Protein,0.158592502,1.594178746
AGID00344,7.591861714889934,PA5-27856,Set181,RRM2,0.08523133298424275,RRM2,Caution,Rabbit,Protein,0.343222988,0.25921618
AGID00554,7.793999089503996,8408,Set181,RSK1,-0.250896947295364,RPS6KA1,Valid,Rabbit,Protein,-0.057614003,3.851449916
AGID00353,7.616775808698373,13018,Set181,S100A4,1.0986122886681096,S100A4,Valid,Rabbit,Protein,2.0,2.0
AGID00330,7.536363938404511,2317,Old,S6,0.20743684427235115,RPS6,Valid,Mouse,Protein,0.22493,1.024852176
AGID00157,7.028201432058005,sc-58420,Old,SCD1,0.1471001690004017,SCD,Valid,Mouse,Protein,0.088736,1.785859178
AGID00230,7.200424892944957,11998,Set181,SDHA,1.0986122886681096,SDHA,Valid,Rabbit,Protein,2.0,2.0
AGID00294,6.946975992135418,ab69836,Old,SETD2,-0.14546517493194738,SETD2,Caution,Rabbit,Protein,0.1418,-0.954724965
AGID00161,7.0317412587631285,32-4500,Old,SF2,-0.12596012712820454,SRSF1,Valid,Mouse,Protein,0.021133,-5.600246061
AGID02179,7.822444729489319,3534,Set181,SFRP1,-0.6870813688499249,SFRP1,Valid,Rabbit,Protein,-0.23199716,2.142086037
AGID00431,7.788211557847076,12103,Set181,SGK1,-0.051162051421338034,SGK1,Valid,Rabbit,Protein,0.060814231,-0.820125654
AGID00430,7.787382026484701,8156,Set181,SGK3,1.0986122886681096,SGK3,Valid,Rabbit,Protein,2.0,2.0
AGID00376,7.715123603632105,3397,Set181,SHP2,-0.7946818286358984,PTPN11,Valid,Rabbit,Protein,-0.085516553,6.411332576
AGID02208,7.852050207265889,ab8120,Set181,SIRP-alpha,,SIRPA,Valid,Rabbit,Protein,-0.655403943,2.235685299
AGID00222,7.033506484287697,sc-99002,Old,SLC1A5,0.04522828193479398,SLC1A5,Valid,Rabbit,Protein,0.15543,0.0
AGID00255,7.252762418053187,sc-136891,Set181,Slfn11,0.1120168305588581,SLFN11,Caution,Goat,Protein,-0.100768759,-1.176274147
AGID00064,6.415096959171596,2954,Old,SMAC,0.4584369928742701,DIABLO,Caution,Mouse,Protein,-0.14886,-3.907026737
AGID00113,6.827629234502852,1649-1/ab33902,Old,SMAD1,-0.7489982140999608,SMAD1,Valid,Rabbit,Protein,0.092911,-5.673816879
AGID00091,6.680854678790215,1735-1/ab40854,Old,SMAD3,-0.04951172443143585,SMAD3,Valid,Rabbit,Protein,0.23965,-0.201568955
AGID02160,7.811163385025279,46535,Old,SMAD4,-0.055819310838719126,SMAD4,Valid,Rabbit,Protein,0.035251,-1.540098153
AGID00065,6.424869023905388,3895,Old,S IL,0.3480478372382137,S I1,Caution,Mouse,Protein,0.074396,5.595730953
AGID00325,7.506042178518122,4266,Set181,SOD1,0.4576160907759426,SOD1,Valid,Mouse,Protein,-0.068678765,-8.449514111
AGID00380,7.192182058713246,13141,Set181,SOD2,-0.03315268318218224,SOD2,Valid,Rabbit,Protein,-0.317444322,0.102724017
AGID00298,7.421177528595393,2748,Set181,Sox2,0.133761171098427,SOX2,Valid,Rabbit,Protein,0.541983774,0.264066535
AGID00066,6.432940092739179,05-184,Old,SRC,-0.324014161699184,SRC,Valid,Mouse,Protein,-0.045107,6.13563305
AGID00185,7.088408778675395,4904,Set181,Stat3,0.6761238926094058,STAT3,Caution,Rabbit,Protein,-0.251557232,-3.84104075
AGID00069,6.459904454377535,1289-1/ab32043,Old,STAT5ALPHA,-0.7650084476773679,STAT5A,Valid,Rabbit,Protein,-0.33807,1.581536368
AGID00077,6.577861357721047,1972-1/ab52630,Old,STATHMIN,0.17983513487401276,STMN1,Valid,Rabbit,Protein,-0.026827,-7.344093637
AGID00357,7.649692623711514,13647,Set181,STING,0.043645940070031516,STING1,Valid,Rabbit,Protein,0.773410169,0.057682761
AGID00128,6.9411900550683745,sc-1240,Old,SYK,0.6025165346381746,SYK,Valid,Mouse,Protein,1.4566,0.567561444
AGID00070,6.472346294500901,05-348,Set181,Tau,,MAPT,Caution,Mouse,Protein,-0.238625058,8.393210746
AGID00327,6.656726524178391,2149,Old,TAZ,-0.04326873535084145,WWTR1,Valid,Rabbit,Protein,0.19703,-0.214921586
AGID00228,7.195937226475569,7495,Set181,TFAM,0.5506847872972176,TFAM,Valid,Rabbit,Protein,0.227447673,3.229051871
AGID00165,7.039660349862076,22500002,Old,TFRC,1.0209750189409572,TFRC,Valid,Rabbit,Protein,-1.1099,-1.600054059
AGID00149,7.010311867307229,S1711/ab137573,Old,TIGAR,0.03840403360745917,TIGAR,Valid,Rabbit,Protein,0.0092657,4.225368833
AGID00109,6.812345094177479,MS-224-P1,Old,TRANSGLUTAMI SE,0.6243382207316365,TGM2,Valid,Mouse,Protein,0.21918,3.955698513
AGID00406,7.771067086065406,612344,Set181,TRAP1,0.49189467965960654,TRAP1,Valid,Mouse,Protein,0.578664977,1.09806519
AGID00559,7.839131648274333,PA5-34561,Set181,TRIM24,1.0986122886681096,TRIM24,Caution,Rabbit,Protein,2.0,2.0
AGID00306,7.471363088187097,ab167154,Set181,TRIM25,0.45119454923045443,TRIM25,Caution,Rabbit,Protein,0.605574326,0.941563581
AGID00426,7.783640596221253,PA5-52193,Set181,TRIP13,1.0986122886681096,TRIP13,Valid,Rabbit,Protein,2.0,2.0
AGID00155,7.026426808699636,4906,Old,TSC1,-0.4180489536189822,TSC1,Caution,Rabbit,Protein,0.64419,-0.530386998
AGID00144,6.9865664594064265,2044-1/ab76013,Old,TTF1,0.04522828193479398,NKX2-1,Valid,Rabbit,Protein,0.08125660245430107,0.5103230550456987
AGID00071,6.508769136971682,1613-1/ab32554,Old,TUBERIN,,TSC2,Valid,Rabbit,Protein,-0.18726,5.373811812
AGID00417,7.519149957669823,ab173300,Set181,TUFM,-0.2810236940672362,TUFM,Valid,Rabbit,Protein,-0.376102733,0.651389986
AGID00238,7.21081845347222,sc-81417,Set181,Twist,0.15830020036075076,TWIST1,Caution,Mouse,Protein,0.047503632,3.610625646
AGID00436,6.985641817639208,5585,Set181,Tyro3,-0.06912749519117282,TYRO3,Valid,Rabbit,Protein,-0.188018817,0.355242672
AGID00295,7.416378479192928,5546,Set181,U-Histone-H2B,,H2BC3,Caution,Rabbit,Protein,-1.178438229,0.932782533
AGID00214,7.147559271189454,HPA005651,Set181,UBAC1,0.35092863679434305,UBAC1,Valid,Rabbit,Protein,0.207133319,2.02954291
AGID00351,7.611347717403621,sc-136145,Set181,UBQLN4,0.17214745149681981,UBQLN4,Caution,Mouse,Protein,0.08558509,2.194926371
AGID00213,7.145196134997171,sc-271268,Set181,UGT1A,0.2542693162961031,UGT1A1/UGT1A3/UGT1A4/UGT1A5/UGT1A7/UGT1A8/UGT1A9/UGT1A10,Valid,Mouse,Protein,0.06154001,4.704566119
AGID00208,7.136483208590247,MS304/ab14745,Set181,UQCRC2,-0.044247731704728475,UQCRC2,Caution,Mouse,Protein,-0.058852661,0.735448156
AGID00313,7.485491608030754,13115,Set181,UVRAG,-0.22254615229254446,UVRAG,Caution,Rabbit,Protein,-0.202976796,0.982979049
AGID00073,6.520621127558696,3112,Set181,VASP,1.0986122886681096,VASP,Valid,Rabbit,Protein,2.0,2.0
AGID00184,7.074963197966044,2502,Set181,VAV1,,VAV1,Caution,Rabbit,Protein,-0.187757101,7.824331502
AGID00074,6.535241271013659,2479,Old,VEGFR2,-0.5946602338452912,KDR,Valid,Rabbit,Protein,-0.6257,0.716397635
AGID00421,7.781138509845015,68547,Set181,VHL,0.5188472050839771,VHL,Caution,Rabbit,Protein,0.147304195,4.616906762
AGID00231,7.203405521083095,SAB4200080,Set181,Vinculin,-0.5120946352872854,VCL,Valid,Mouse,Protein,-0.304312064,1.316940639
AGID00317,7.497207223203318,4936,Set181,Wee1,-0.822496359416444,WEE1,Caution,Rabbit,Protein,-0.405341759,1.383194397
AGID00285,7.395107546562485,12124,Set181,WIPI1,0.18099858204866412,WIPI1,Caution,Rabbit,Protein,-0.349113326,-0.568335452
AGID00286,7.395721608602045,8567,Set181,WIPI2,0.341900120399773,WIPI2,Caution,Rabbit,Protein,0.489562029,0.832621147
AGID02214,7.854381210652365,ab195380,Set181,WTAP,0.6744215023059121,WTAP,Valid,Rabbit,Protein,0.583392058,1.650514612
AGID00133,6.951772164398911,sc-32136,Old,XBP1,-0.41052790245062676,XBP1,Caution,Goat,Protein,0.09375,-3.591466667
AGID00076,6.551080335043404,2042,Set181,XIAP,0.6032590232392648,XIAP,Caution,Rabbit,Protein,0.249981962,3.312506264
AGID00241,7.215239978730097,sc-56813,Set181,XPA,-1.9912882495901618,XPA,Valid,Mouse,Protein,-0.460917607,1.873394607
AGID00349,7.2115567333138015,ab3299,Set181,XPF,-0.2339189833197326,ERCC4,Caution,Mouse,Protein,-0.077931394,2.676380561
AGID02137,7.80016307039296,PA5-29359,Old,XRCC1,0.4945071995785015,XRCC1,Caution,Rabbit,Protein,0.2615,2.44623327
AGID00088,6.660575149839686,sc-15407,Old,YAP,0.7000234844993775,YAP1,Caution,Rabbit,Protein,0.45965,2.205591211
AGID00504,6.55250788703459,17250002,Old,YB1,-1.0636602889062545,YBX1,Valid,Rabbit,Protein,-0.12099,5.412100174
AGID02217,7.855544677915663,ab220163,Set181,YTHDF2,-0.506133515609164,YTHDF2,Valid,Rabbit,Protein,0.36015996,-1.102782553
AGID02210,7.8528278122817445,ab220161,Set181,YTHDF3,1.0986122886681096,YTHDF3,Caution,Rabbit,Protein,2.0,2.0
AGID00326,7.511524648390866,2705,Set181,ZAP-70,,ZAP70,Valid,Rabbit,Protein,-0.971911728,1.414876887
AGID00432,7.716460800176355,sc-25388,Set181,ZEB1,-0.9521195645633442,ZEB1,Valid,Rabbit,Protein,0.09694649,-6.334193543
